claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,verifiability,verification_status,verification_reason,gt_source,gt_source_table,gt_source_stats,gt_values_count,gt_category_count,gt_series_count,gt_min,gt_max,gt_mean,gt_median,gt_std_dev,matched_values
claude_00041_010,claude,00041,Indicadors de salut per categoria (00041),essential_key_details,"The maximum is 81.3 thousand patients, recorded for cardiology",extreme,max,81.3,,high,supported,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,12,12,1,26.2,81.3,53.724999999999994,51.5,18.745893994863692,81.3
claude_00041_011,claude,00041,Indicadors de salut per categoria (00041),essential_key_details,"The average across all twelve categories is approximately 53.7 thousand patients, situated in the mid-range between pharmacy (53.2) and oncology (59.8)",value,,53.7|53.2|59.8,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,12,12,1,26.2,81.3,53.724999999999994,51.5,18.745893994863692,53.7|53.2|59.8
gemini_00041_001,gemini,00041,Indicadors de salut per categoria (00041),overview_and_main_message,"This chart shows the ""Indicadors de salut per categoria (00041)""",value,,00041,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,12,12,1,26.2,81.3,53.724999999999994,51.5,18.745893994863692,
gemini_00041_002,gemini,00041,Indicadors de salut per categoria (00041),chart_structure,The X-axis displays categoria ranging from Atenció primària to Cardiologia,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,12,12,1,26.2,81.3,53.724999999999994,51.5,18.745893994863692,
gemini_00041_003,gemini,00041,Indicadors de salut per categoria (00041),relevant_patterns_trends_and_comparisons,"The lowest concentrations are strictly at the beginning, steadily growing towards maximum concentrations at the end",extreme,max,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,12,12,1,26.2,81.3,53.724999999999994,51.5,18.745893994863692,
gemini_00041_004,gemini,00041,Indicadors de salut per categoria (00041),essential_key_details,The maximum recorded value in the dataset is 81.3 milers de pacients,extreme,max,81.3,,high,supported,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,12,12,1,26.2,81.3,53.724999999999994,51.5,18.745893994863692,81.3
gemini_00041_005,gemini,00041,Indicadors de salut per categoria (00041),essential_key_details,The minimum value is 26.2 milers de pacients,extreme,min,26.2,,high,supported,checked_against_groundtruth_min,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,12,12,1,26.2,81.3,53.724999999999994,51.5,18.745893994863692,26.2
gemini_00041_006,gemini,00041,Indicadors de salut per categoria (00041),essential_key_details,The overall average value across all evaluated data points is approximately 53.7 milers de pacients,value,,53.7,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,12,12,1,26.2,81.3,53.724999999999994,51.5,18.745893994863692,53.7
chatgpt_00045_001,chatgpt,00045,Evolució de salut per període (00045),overview_and_main_message,This chart shows how the health indicator changes over time,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
chatgpt_00045_002,chatgpt,00045,Evolució de salut per període (00045),overview_and_main_message,"The main message is overall growth, ending at the highest level in 2025",extreme,max,2025,2025,high,contradicted,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
chatgpt_00045_003,chatgpt,00045,Evolució de salut per període (00045),chart_structure,"The chart’s purpose is stated by the title, “Evolució de salut per període (00045)",value,,00045,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
chatgpt_00045_004,chatgpt,00045,Evolució de salut per període (00045),chart_structure,"” The X-axis represents període, covering 2012 to 2025",value,,2012|2025,2012|2025,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
chatgpt_00045_005,chatgpt,00045,Evolució de salut per període (00045),chart_structure,"The Y-axis represents milers de pacients, ranging from -8.4 to 55 milers de pacients",value,,-8.4|55,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,-8.4|55.0
chatgpt_00045_006,chatgpt,00045,Evolució de salut per període (00045),relevant_patterns_trends_and_comparisons,"Across the full period, the value rises from -8.4 to 55 thousand patients",value,,-8.4|55,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,-8.4|55.0
chatgpt_00045_007,chatgpt,00045,Evolució de salut per període (00045),relevant_patterns_trends_and_comparisons,"The series reaches its highest value at the end of the period, in 2025",extreme,max,2025,2025,high,contradicted,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
chatgpt_00045_008,chatgpt,00045,Evolució de salut per període (00045),essential_key_details,The minimum value is -8.4 thousand patients in 2012,extreme,min,-8.4|2012,2012,high,supported,checked_against_groundtruth_min,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,-8.4
chatgpt_00045_009,chatgpt,00045,Evolució de salut per període (00045),essential_key_details,The maximum value is 55 thousand patients in 2025,extreme,max,55|2025,2025,high,supported,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,55.0
chatgpt_00045_010,chatgpt,00045,Evolució de salut per període (00045),essential_key_details,The average across the full period is 23.5 thousand patients,value,,23.5,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,23.5
claude_00045_001,claude,00045,Evolució de salut per període (00045),overview_and_main_message,"This chart tracks the evolution of a health indicator over fourteen years, from 2012 to 2025",value,,2012|2025,2012|2025,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
claude_00045_002,claude,00045,Evolució de salut per període (00045),overview_and_main_message,"Its key feature is that the series begins with a negative value in 2012, crosses into positive territory from 2013, and then rises — with some fluctuations — toward consistently positive and increasing values by the end of the period",value,,2012.|2013.,2012|2013,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
claude_00045_003,claude,00045,Evolució de salut per període (00045),chart_structure,""" The horizontal axis covers the years 2012 to 2025 as discrete categories",value,,2012|2025,2012|2025,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
claude_00045_004,claude,00045,Evolució de salut per període (00045),chart_structure,"The vertical axis spans from −8.4 to 55.0 thousands of patients, including a zero baseline that separates negative from positive values",value,,8.4|55.0,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,55.0
claude_00045_005,claude,00045,Evolució de salut per període (00045),relevant_patterns_trends_and_comparisons,"The series starts below zero in 2012 (−8.4 thousand), marginally crosses into positive territory in 2013 (0.2), and then shows an uneven but generally rising trend",value,<,2012|8.4|2013|0.2,2012|2013,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,0.2
claude_00045_006,claude,00045,Evolució de salut per període (00045),relevant_patterns_trends_and_comparisons,"A notable acceleration occurs between 2018 and 2019, where values jump from 15.9 to 33.2 thousand",value,,2018|2019.|15.9|33.2,2018|2019,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,15.9|33.2
claude_00045_007,claude,00045,Evolució de salut per període (00045),relevant_patterns_trends_and_comparisons,"From 2022 onwards values stabilise at notably higher levels, reaching 55.0 thousand in 2025",value,,2022|55.0|2025,2022|2025,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,55.0
claude_00045_008,claude,00045,Evolució de salut per període (00045),relevant_patterns_trends_and_comparisons,Minor dips occur at 2015 and 2021 but do not reverse the overall upward direction,value,,2015|2021,2015|2021,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
claude_00045_009,claude,00045,Evolució de salut per període (00045),essential_key_details,"The minimum value is −8.4 thousand patients in 2012, the only year with a negative reading",extreme,min,8.4|2012.,2012,high,contradicted,checked_against_groundtruth_min,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
claude_00045_010,claude,00045,Evolució de salut per període (00045),essential_key_details,The maximum is 55.0 thousand patients in 2025,extreme,max,55.0|2025,2025,high,supported,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,55.0
claude_00045_011,claude,00045,Evolució de salut per període (00045),essential_key_details,"The average across the full fourteen-year period is approximately 23.5 thousand patients, reflecting the drag from the early low years",value,,23.5,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,23.5
gemini_00045_001,gemini,00045,Evolució de salut per període (00045),overview_and_main_message,"This chart shows the ""Evolució de salut per període (00045)""",value,,00045,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
gemini_00045_002,gemini,00045,Evolució de salut per període (00045),chart_structure,The X-axis displays període ranging from 2012 to 2025,value,,2012|2025,2012|2025,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
gemini_00045_003,gemini,00045,Evolució de salut per període (00045),relevant_patterns_trends_and_comparisons,"The data crosses the zero baseline, introducing significant contrasts between periods of negative outcomes and positive growth",other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,
gemini_00045_004,gemini,00045,Evolució de salut per període (00045),essential_key_details,The maximum recorded value in the dataset is 55.0 milers de pacients,extreme,max,55.0,,high,supported,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,55.0
gemini_00045_005,gemini,00045,Evolució de salut per període (00045),essential_key_details,The minimum value is -8.4 milers de pacients,extreme,min,-8.4,,high,supported,checked_against_groundtruth_min,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,-8.4
gemini_00045_006,gemini,00045,Evolució de salut per període (00045),essential_key_details,The overall average value across all evaluated data points is approximately 23.5 milers de pacients,value,,23.5,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,14,14,1,-8.4,55.0,23.47142857142857,23.8,20.1242365807795,23.5
chatgpt_00058_001,chatgpt,00058,Indicadors de salut per categoria (00058),overview_and_main_message,This chart compares health indicators across categories and series,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,96.5,376.7,228.41333333333333,240.2,80.41813117837434,
chatgpt_00058_002,chatgpt,00058,Indicadors de salut per categoria (00058),overview_and_main_message,The main message is how the categories differ while Derivats generally contributes the highest values,extreme,max,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,96.5,376.7,228.41333333333333,240.2,80.41813117837434,
chatgpt_00058_003,chatgpt,00058,Indicadors de salut per categoria (00058),overview_and_main_message,"Across all series together, Atenció primària stands out as the strongest category and Rehabilitació as the weakest",other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,96.5,376.7,228.41333333333333,240.2,80.41813117837434,
