claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,evidence_span,verifiability,needs_human_review
openai_00073_0105,openai,00073,health indicators by category (00073),essential_key_details,"The widest spread within a category occurs in Hospitalization, where values run from 58.0 to 88.7, a range of 30.7 thousand patients",value,,58.0|88.7|30.7,,"The widest spread within a category occurs in Hospitalization, where values run from 58.0 to 88.7, a range of 30.7 thousand patients",high,False
openai_00074_0106,openai,00074,health indicators by category (00074),overview_and_main_message,"This clustered column chart compares health-related categories by the number of patients, measured in thousands, under the title “health indicators by category (00074)",value,,00074,,"This clustered column chart compares health-related categories by the number of patients, measured in thousands, under the title “health indicators by category (00074)",high,False
openai_00074_0107,openai,00074,health indicators by category (00074),overview_and_main_message,"” Its main message is a clear and steady increase across the categories: values rise from Primary care to Geriatrics without any reversals, showing substantial differences between the lowest and highest categories",extreme,max,,,"” Its main message is a clear and steady increase across the categories: values rise from Primary care to Geriatrics without any reversals, showing substantial differences between the lowest and highest categories",medium,True
openai_00074_0108,openai,00074,health indicators by category (00074),chart_structure,"The X-axis is titled “Category” and includes 10 categories: Primary care, Emergency, Hospitalization, Diagnosis, Rehabilitation, Mental health, Pharmacy, Oncology, Pediatrics, and Geriatrics",value,,10,,"The X-axis is titled “Category” and includes 10 categories: Primary care, Emergency, Hospitalization, Diagnosis, Rehabilitation, Mental health, Pharmacy, Oncology, Pediatrics, and Geriatrics",high,False
openai_00074_0109,openai,00074,health indicators by category (00074),chart_structure,The Y-axis is titled “thousands of patients” and ranges from 73.5 to 137.5 thousand patients,value,,73.5|137.5,,The Y-axis is titled “thousands of patients” and ranges from 73.5 to 137.5 thousand patients,high,False
openai_00074_0110,openai,00074,health indicators by category (00074),relevant_patterns_trends_and_comparisons,"The values start at 73.5 thousand patients for Primary care and rise step by step to 137.5 thousand for Geriatrics, indicating a consistent upward progression",value,,73.5|137.5,,"The values start at 73.5 thousand patients for Primary care and rise step by step to 137.5 thousand for Geriatrics, indicating a consistent upward progression",high,False
openai_00074_0111,openai,00074,health indicators by category (00074),relevant_patterns_trends_and_comparisons,A second important pattern is the clear contrast between lower and higher categories,ranking,,,,A second important pattern is the clear contrast between lower and higher categories,medium,True
openai_00074_0112,openai,00074,health indicators by category (00074),relevant_patterns_trends_and_comparisons,"Early categories such as Primary care, Emergency, and Hospitalization remain below 90 thousand patients, while later categories such as Oncology, Pediatrics, and Geriatrics are all above 120 thousand",value,>,90|120,,"Early categories such as Primary care, Emergency, and Hospitalization remain below 90 thousand patients, while later categories such as Oncology, Pediatrics, and Geriatrics are all above 120 thousand",high,False
openai_00074_0113,openai,00074,health indicators by category (00074),relevant_patterns_trends_and_comparisons,A third pattern is the regularity of the increase,ranking,,,,A third pattern is the regularity of the increase,medium,True
openai_00074_0114,openai,00074,health indicators by category (00074),relevant_patterns_trends_and_comparisons,"The chart shows an almost even increment from one category to the next, reflecting a very smooth gradient rather than irregular jumps or clusters",other,,,,"The chart shows an almost even increment from one category to the next, reflecting a very smooth gradient rather than irregular jumps or clusters",low,True
openai_00074_0115,openai,00074,health indicators by category (00074),essential_key_details,"The minimum value is 73.5 thousand patients in Primary care, and the maximum is 137.5 thousand in Geriatrics, for a total range of 64.0 thousand patients",extreme,max,73.5|137.5|64.0,,"The minimum value is 73.5 thousand patients in Primary care, and the maximum is 137.5 thousand in Geriatrics, for a total range of 64.0 thousand patients",high,False
openai_00074_0116,openai,00074,health indicators by category (00074),essential_key_details,"The average value across all categories is 105.5 thousand patients, which is also the median",value,,105.5,,"The average value across all categories is 105.5 thousand patients, which is also the median",high,False
openai_00074_0117,openai,00074,health indicators by category (00074),essential_key_details,Categories closest to this midpoint are Rehabilitation at 101.9 thousand and Mental health at 109.1 thousand,value,,101.9|109.1,,Categories closest to this midpoint are Rehabilitation at 101.9 thousand and Mental health at 109.1 thousand,high,False
openai_00074_0118,openai,00074,health indicators by category (00074),essential_key_details,"Additional reference points help define the progression: Diagnosis is 94.8 thousand, just below 100 thousand; Rehabilitation is 101.9 thousand, just above 100 thousand; Oncology reaches 123.3 thousand; and Pediatrics rises to 130.4 thousand",value,>,94.8|100|101.9|100|123.3|130.4,,"Additional reference points help define the progression: Diagnosis is 94.8 thousand, just below 100 thousand; Rehabilitation is 101.9 thousand, just above 100 thousand; Oncology reaches 123.3 thousand; and Pediatrics rises to 130.4 thousand",high,False
openai_00074_0119,openai,00074,health indicators by category (00074),essential_key_details,"Overall, the chart communicates a smooth, systematic increase in patient counts across the listed health categories",trend,,,,"Overall, the chart communicates a smooth, systematic increase in patient counts across the listed health categories",medium,True
